Team Building Exercise,SMASH attacks have a 50% chance to be Unblockable.
Teamwork,Each #Hero Champion on the Summoner's team increases Attacker Ability Accuracy by 10%.
Tearing Mockery,"When the Defender is inflicted with a Taunt Debuff, they are also inflicted with a Rupture Passive dealing 150% of the Attacker's Attack as Physical Damage over 14 seconds."
Tech Advancement,Abilities that cause Sentinel to lose Power are 30% less effective when facing a target of the Tech Class.
Tech Ascendancy Lv. 1,"Tech Champions receive +20% base Attack. Additionally, adjacency in the Class Wheel grants Cosmic Champions +10% base Attack."
Tech Ascendancy Lv. 2,"Tech Champions receive +30% base Attack and Mutant Champions receive -10% base Attack penalty. Additionally, adjacency in the Class Wheel grants Cosmic Champions +15% base Attack."
Tech Ascendancy Lv. 3,"Tech Champions receive +40% base Attack and Mutant Champions receive -40% base Attack penalty. Additionally, adjacency in the Class Wheel grants Cosmic Champions +20% base Attack."
Tech Blast,Blasts a portion of starting Health. Effective against Mutant but resisted by Cosmic.
Tech Defenders,"If the Attacker reaches 0 Power through the Power Drain, Shock is inflicted, dealing 150% of their Attack over 6 seconds. While Shock is active, Power Drain does not activate and Robot Champions always inflict Shock instead of Power Drain."
Tech Defenders,"When struck by an opponent that have an active Fury or Prowess Buff, these bonuses are removed."
Tech Defenders,"When this Defender activates an Armor Up Buff, or any Evade and Regeneration effect, for 15 seconds, this Defender receives 30% less damage and 10% Power Drain is inflicted when Struck or when Evading an attack."
Tech Wrath,"All Tech Champions in this Arena receive Fury for the length of the fight, raising Attack by 125%."
Technical Intimidation - 1,"Whenever a Tech Champion inflicts a Debuff on the Defender, they have a 50% chance to inflict a non-stacking Cowardice Passive, reducing Special Attack Damage by 50% for 15 second(s). Chance increases by a flat 25% for each Armor Up on the Attacker and each Debuff on the Defender."
Technical Intimidation - 2,"Whenever a Tech Champion inflicts a Debuff on the Defender, they have a 40% chance to inflict a non-stacking Cowardice Passive, reducing Special Attack Damage by 40% for 10 second(s). Chance increases by a flat 20% for each Armor Up on the Attacker and each Debuff on the Defender."
Technical Intimidation - 3,"Whenever a Tech Champion inflicts a Debuff on the Defender, they have a 30% chance to inflict a non-stacking Cowardice Passive, reducing Special Attack Damage by 30% for 5 second(s). Chance increases by a flat 15% for each Armor Up on the Attacker and each Debuff on the Defender."
Technical Supression,"Whenever a Tech Attacker activates a Special Attack, they have a 100% chance to Heal Block the Defender for 8 second(s). If the Defender was already Heal Blocked, the Attacker instead gains a Fury Buff for the duration of that Special Attack, increasing Attack Rating by 70%."
Techno-Virus Infections - 1,"Whenever the Attacker is inflicted with a Techno-Mechanical Infection or a Techno-Organic Transmode Virus Infection Passive, they are inflicted with a Special Lock Debuff for 4 seconds."
Techno-Virus Infections - 2,"Whenever the Attacker is inflicted with a Techno-Mechanical Infection or a Techno-Organic Transmode Virus Infection Passive, they are inflicted with a Special Lock Debuff for 8 seconds."
Techno-Virus Infections - 3,"Whenever the Attacker is inflicted with a Techno-Mechanical Infection or a Techno-Organic Transmode Virus Infection Passive, they are inflicted with a Special Lock Debuff for 12 seconds."
Technological Limitations,"Tech Attackers: Double tapping Block grants a Limitation Shield Passive reducing the Opponent's Offensive Ability Accuracy by 50%, Combat Power Rate by 25%, and preventing the Opponent from landing Critical Hits for 10 seconds. Upon expiring, this Passive goes on cooldown for 7 seconds."
Technological Revolution - 1,"Tech Attacker Heavy Attack hits place a 7 second Heal Block on the Defender if the Attacker is above 50% max Health, and a 7 second Power Lock if they are below 50% Health. Cosmic Champions periodically gain 10% max Power over 5 seconds."
Technological Revolution - 2,"Tech Attacker Heavy Attack hits place a 9 second Heal Block on the Defender if the Attacker is above 50% max Health, and a 9 second Power Lock if they are below 50% Health. Cosmic Champions periodically gain 20% max Power over 5 seconds. Mutant Attackers have 20% of their Power drained for every hit they land while under the effect of a Regeneration Buff or Passive effect."
Technological Revolution - 3,"Tech Attacker Heavy Attack hits place a 12 second Heal Block on the Defender if the Attacker is above 50% max Health, and a 12 second Power Lock if they are below 50% Health. Cosmic Champions periodically gain 30% max Power over 5 seconds. Mutant Attackers have 30% of their Power drained for every hit they land while under the effect of a Regeneration Buff or Passive effect."
Tenacity - 1,"When inflicted with a Debuff, this Defender has a 25% chance to Purify the effect."
Tenacity - 2,"When inflicted with a Debuff, this Defender has a 50% chance to Purify the effect."
Tenacity - 3,"When inflicted with a Debuff, this Defender has a 75% chance to Purify the effect."
Tenacity - 4,"When inflicted with a Debuff, this Defender has a 100% chance to Purify the effect."
Terminal Velocity,"Every Time the Defender is struck by a Critical Hit, even through a Block, they increase their Defensive Combat Power Rate by 25% up to a maximum of 300%"
Termination Contract,"Gains a 30% chance to Evade, against his current Exploit Weakness target."
That's Gonna Sting,"The Defender takes 90% reduced damage from all sources unless suffering from a Power Sting. The Attacker's Power Stings have 300% increased potency, and their Attack Rating is increased by 40% while the Defender is suffering from a Power Sting."
That's How Black ISO Mafia Works,"When the Attacker is fighting as KINGPIN or JOE FIXIT, when the fight starts, the Attacker gains a permanent Buff at random, and the Defender receives a permanent Debuff at random."
The Best Defense... 1,The Defender gains +20% Evade and Auto-Block Ability Accuracy. Triggering Evade or Auto-Block grants the Defender 10% of a Bar of Power.
The Best Defense... 2,The Defender gains +40% Evade and Auto-Block Ability Accuracy. Triggering Evade or Auto-Block grants the Defender 20% of a Bar of Power.
The Best Defense... 3,The Defender gains +60% Evade and Auto-Block Ability Accuracy. Triggering Evade or Auto-Block grants the Defender 30% of a Bar of Power.
The Doppler Shift - 1,"Whenever a Mystic Attacker knocks down the Defender while they are not Stunned, the Attacker Nullifies 1 Buffs off the Defender."
The Doppler Shift - 2,"Whenever a Mystic Attacker knocks down the Defender while they are not Stunned, the Attacker Nullifies 2 Buffs off the Defender."
The Doppler Shift - 3,"Whenever a Mystic Attacker knocks down the Defender while they are not Stunned, the Attacker Nullifies 3 Buffs off the Defender."
The Floor is Lava - 1,"Whenever the Defender is knocked down, for each Non-Damaging Debuff on them, that Debuff has 50% chance to be converted into an Incinerate Debuff dealing 20% of the Defender's base Attack Rating as Energy Damage over 7 seconds."
The Floor is Lava - 2,"Whenever the Defender is knocked down, for each Non-Damaging Debuff on them, that Debuff has 40% chance to be converted into an Incinerate Debuff dealing 20% of the Defender's base Attack Rating as Energy Damage over 7 seconds."
The Floor is Lava - 3,"Whenever the Defender is knocked down, for each Non-Damaging Debuff on them, that Debuff has 30% chance to be converted into an Incinerate Debuff dealing 20% of the Defender's base Attack Rating as Energy Damage over 7 seconds."
The Gloves Are Off,"Whenever a Tech Attacker removes their own Armor Up Buff, or it expires, or it is removed by an Armor Break, they have a 30% chance to gain a Fury Buff, increasing Attack Rating by 50% for 8 second(s). This chance increases by 15% for every Attacker Armor Up Buff that has expired or been removed by an Armor Break since the start of the fight."
The Last Stick,Groot's gentle nature comes to a thrashing end after receiving exactly 100 attacks.
The Maker Of Your Undoing - 1,"The Maker's Mine inflicts one of the listed non-stacking Passives below in a cyclical order, each lasting 18 seconds: •50% Special Power Drain. •10% Instants Siphon. •25% Cowardice. If the Mine triggers during The Maker's Special Attacks, inflict all effects and restart the cycle."
The Maker Of Your Undoing - 2,"The Maker's Mine inflicts one of the listed non-stacking Passives below in a cyclical order, each lasting 18 seconds: •80% Special Power Drain. •16% Instants Siphon. •40% Cowardice. If the Mine triggers during The Maker's Special Attacks, inflict all effects and restart the cycle."
The Maker Of Your Undoing - 3,"The Maker's Mine inflicts one of the listed non-stacking Passives below in a cyclical order, each lasting 18 seconds: •100% Special Power Drain. •20% Instants Siphon. •50% Cowardice. If the Mine triggers during The Maker's Special Attacks, inflict all effects and restart the cycle."
The Pain Train - 1,"Whenever a Tech Attacker activates a Striker, they gain an Unstoppable Buff for 10 seconds. Striking the Defender with the first hit of a Heavy Attack refreshes this Unstoppable."
The Pain Train - 2,"Whenever a Tech Attacker activates a Striker, they gain an Unstoppable Buff for 12 seconds. Striking the Defender with the first hit of a Heavy Attack refreshes this Unstoppable."
The Pain Train - 3,"Whenever a Tech Attacker activates a Striker, they gain an Unstoppable Buff for 14 seconds. Striking the Defender with the first hit of a Heavy Attack refreshes this Unstoppable."
The Power of Love,"Whenever the Defender triggers Indestructible from “Head Over Heels”, they are passively Stunned for 4 seconds."
The Queen of Hel,100% chance to instantly regain 20% Health just before being knocked out.
The Walls Are Closing In - 1,"When the fight starts, the Attacker gains 10 Tactus Charges, and a 30 second timer begins. Each second either Champion's back is against a wall, reduces Tactus Charge by 1. If Tactus Charges are not at 0 when the timer expires, the Attacker is inflicted with a Degen Passive dealing 20% of the Attacker's Max Health over 5 seconds. When the timer expires, the timer and Tactus Charges are reset."
The Walls Are Closing In - 2,"When the fight starts, the Attacker gains 12 Tactus Charges, and a 30 second timer begins. Each second either Champion's back is against a wall, reduces Tactus Charge by 1. If Tactus Charges are not at 0 when the timer expires, the Attacker is inflicted with a Degen Passive dealing 30% of the Attacker's Max Health over 5 seconds. When the timer expires, the timer and Tactus Charges are reset."
The Walls Are Closing In - 3,"When the fight starts, the Attacker gains 15 Tactus Charges, and a 30 second timer begins. Each second either Champion's back is against a wall, reduces Tactus Charge by 1. If Tactus Charges are not at 0 when the timer expires, the Attacker is inflicted with a Degen Passive dealing 50% of the Attacker's Max Health over 5 seconds. When the timer expires, the timer and Tactus Charges are reset."
The Weak Link - 1,"While the Defender is suffering from a Weakness or Disorient Debuff, the Attacker deals a burst of Physical Damage on all Basic Attacks equal to 50% of their Attack."
The Weak Link - 2,"While the Defender is suffering from a Weakness or Disorient Debuff, the Attacker deals a burst of Physical Damage on all Basic Attacks equal to 100% of their Attack."
The Weak Link - 3,"While the Defender is suffering from a Weakness or Disorient Debuff, the Attacker deals a burst of Physical Damage on all Basic Attacks equal to 150% of their Attack."
Thermal Lock,If Silver Centurion's Lock-On is active his specials cost half as much.
Thermostat,"The Attacker starts the fight with a Thermostat value of 10. Basic Attacks increase the value by 1. Blocking an attack or activating a Special Attack decreases the value by 2.\mIf the Thermostat reaches 0, the Attacker is inflicted with Coldsnap Debuff, and if it reaches 20, an Incinerate Debuff. These Debuffs deal 100% of the Defender's Attack Rating as Energy Damage over 2 seconds. Triggering either of these resets the Thermostat to 10."
Third Law - 1,"Whenever the attacker gains an Unblockable, Unstoppable, Indestructible, Power Gain or Evade effect, the Defender gains a Buff that is a version of that effect, lasting for 5 second(s). Power Gain grants 5% of max Power and has a max stacks of 5, and evade grants 10% chance to evade. Power Gain from Mystic Dispersion does not interact with this effect."
Third Law - 2,"Whenever the attacker gains an Unblockable, Unstoppable, Indestructible, Power Gain or Evade effect, the Defender gains a Buff that is a version of that effect, lasting for 10 second(s). Power Gain grants 10% of max Power and has a max stacks of 5, and evade grants 20% chance to evade. Power Gain from Mystic Dispersion does not interact with this effect."
Third Law - 3,"Whenever the attacker gains an Unblockable, Unstoppable, Indestructible, Power Gain or Evade effect, the Defender gains a Buff that is a version of that effect, lasting for 15 second(s). Power Gain grants 15% of max Power and has a max stacks of 5, and evade grants 30% chance to evade. Power Gain from Mystic Dispersion does not interact with this effect."
This Is The Bushido Way,"When the Attacker’s Combo Meter reaches 40, Silver Samurai consumes all of their Combo Meter to gain an Unblockable Passive for 10 seconds. Unaffected by Ability Accuracy."
Thorian Web - 1,"When the Attacker performs a Medium Attack 1, they are inflicted with a Shock Debuff dealing 10% of the Defender's Attack Rating as Energy Damage over 6 seconds."
Thorian Web - 2,"When the Attacker performs a Medium Attack 1, they are inflicted with a Shock Debuff dealing 25% of the Defender's Attack Rating as Energy Damage over 6 seconds."
Thorian Web - 3,"When the Attacker performs a Medium Attack 1, they are inflicted with a Shock Debuff dealing 50% of the Defender's Attack Rating as Energy Damage over 6 seconds."
Thorns (Direct Damage),"When struck by a contact attack, the Defender has an 80% chance to deal 15% of their Attack as a burst of Direct Damage to the Attacker."
Thorns (Physical) - 1,"When struck by a contact attack, the Defender has an 40% chance to deal 5% of their Attack as a burst of Physical Damage to the Attacker."
Thorns (Physical) - 2,"When struck by a contact attack, the Defender has an 60% chance to deal 10% of their Attack as a burst of Physical Damage to the Attacker."
Thorns (Physical) - 3,"When struck by a contact attack, the Defender has an 80% chance to deal 15% of their Attack as a burst of Physical Damage to the Attacker."
THRESHOLD - Debuff Immunity,"Whenever Scourge reaches a multiple of 5, the Defender gains Debuff Immunity for 3 seconds and Scourge gains are paused for 3 seconds. When this happens at 15 Scourge, if Scourge doesn't decrease by the end of the pause, the Attacker is Eradicated for 20% of the Defender's Base Attack."
THRESHOLD - Falter,"Whenever Scourge reaches a multiple of 5, the Attacker is inflicted with a Falter Debuff for 4 seconds and Scourge gains are paused for 3 seconds. When this happens at 15 Scourge, if Scourge doesn't decrease by the end of the pause, the Attacker is Eradicated for 20% of the Defender's Base Attack."
THRESHOLD - Inexorable,"Whenever Scourge reaches a multiple of 5, the Defender gains a 20% Inexorable Passive for 4 seconds and Scourge gains are paused for 3 seconds. When this happens at 15 Scourge, if Scourge doesn't decrease by the end of the pause, the Attacker is Eradicated for 20% of the Defender's Base Attack."
THRESHOLD - Neutralize,"Whenever Scourge reaches a multiple of 3, the Attacker is inflicted with a 200% Neutralize Passive for 6 seconds and Scourge gains are paused for 3 seconds. When this happens at 15 Scourge, if Scourge doesn't decrease by the end of the pause, the Attacker is Eradicated for 20% of the Defender's Base Attack."
THRESHOLD - Reversed Controls,"Whenever Scourge reaches a multiple of 5, the Attacker is inflicted with a Reversed Controls Passive for 3 seconds and Scourge gains are paused for 3 seconds. When this happens at 15 Scourge, if Scourge doesn't decrease by the end of the pause, the Attacker is Eradicated for 20% of the Defender's Base Attack."
THRESHOLD - Root,"Whenever Scourge reaches a multiple of 5, the Attacker is Passively Rooted for 3 seconds and Scourge gains are paused for 3 seconds. When this happens at 15 Scourge, if Scourge doesn't decrease by the end of the pause, the Attacker is Eradicated for 20% of the Defender's Base Attack."
THRESHOLD - Unblockable,"Whenever Scourge reaches a multiple of 5, the Defender gains an Unblockable Passive for 6 seconds and Scourge gains are paused for 3 seconds. When this happens at 15 Scourge, if Scourge doesn't decrease by the end of the pause, the Attacker is Eradicated for 20% of the Defender's Base Attack."
Thriller - 1,"When the Defender activates a Special Attack, the Attacker is inflicted with a Fear Passive for 5 seconds."
Thriller - 2,"When the Defender activates a Special Attack, the Attacker is inflicted with a Fear Passive for 10 seconds."
Thriller - 3,"When the Defender activates a Special Attack, the Attacker is inflicted with a Fear Passive for 15 seconds."
Throw Down - 1,"Whenever a Science Attacker gains a Fury effect, they gain a non-stacking Unstoppable Passive lasting 15 seconds. While Unstoppable, knocking down the Defender refreshes the Unstoppable and inflicts a 30% Physical Vulnerability Debuff for 45 seconds."
Throw Down - 2,"Whenever a Science Attacker gains a Fury effect, they gain a non-stacking Unstoppable Passive lasting 10 seconds. While Unstoppable, knocking down the Defender refreshes the Unstoppable and inflicts a 20% Physical Vulnerability Debuff for 30 seconds."
Throw Down - 3,"Whenever a Science Attacker gains a Fury effect, they gain a non-stacking Unstoppable Passive lasting 5 seconds. While Unstoppable, knocking down the Defender refreshes the Unstoppable and inflicts a 10% Physical Vulnerability Debuff for 15 seconds."
Throwback,"Each time the Attacker Purifies a Damage over time Debuff they gain Damaging Enhancement Passive, increasing the potency of their Damage over time effects by +20% for 10 seconds. Max 10."
Thunderbolts,Current Exploit Weakness target attack becomes Unblockable.
Thunderstruck - 1,"Shock Debuffs and Passives deal 15% more damage to the Defender, and they take 90% less damage from all sources unless they are inflicted with a Shock Debuff or Passive."
Thunderstruck - 2,"Shock Debuffs and Passives deal 10% more damage to the Defender, and they take 90% less damage from all sources unless they are inflicted with a Shock Debuff or Passive."
Thunderstruck - 3,"Shock Debuffs and Passives deal 5% more damage to the Defender, and they take 90% less damage from all sources unless they are inflicted with a Shock Debuff or Passive."
Thwip-Quip-Hooray - 1,"When the Defender Evades an attack, they inflict the Attacker with a 50% Infuriate Passive for 5 seconds"
Thwip-Quip-Hooray - 2,"When the Defender Evades an attack, they inflict the Attacker with a 50% Infuriate Passive for 10 seconds"
Thwip-Quip-Hooray - 3,"When the Defender Evades an attack, they inflict the Attacker with a 50% Infuriate Passive for 15 seconds"
Ticking Soul Bomb - 1,"When the Attacker performs a Well-Timed Block they gain a Fuse Charge. For every 5 hits on the Attacker’s Combo Meter, remove 1 Fuse Charge. When the Attacker reaches 3 Fuse Charges they’re all consumed and the Attacker is inflicted with a Soul Barb Passive, dealing 4% of the Defender's Attack as Energy Damage per second for each Buff on the Opponent for 20 seconds."
Ticking Soul Bomb - 2,"When the Attacker performs a Well-Timed Block they gain a Fuse Charge. For every 10 hits on the Attacker’s Combo Meter, remove 1 Fuse Charge. When the Attacker reaches 3 Fuse Charges they’re all consumed and the Attacker is inflicted with a Soul Barb Passive, dealing 8% of the Defender's Attack as Energy Damage per second for each Buff on the Opponent for 20 seconds."
Ticking Soul Bomb - 3,"When the Attacker performs a Well-Timed Block they gain a Fuse Charge. For every 15 hits on the Attacker’s Combo Meter, remove 1 Fuse Charge. When the Attacker reaches 3 Fuse Charges they’re all consumed and the Attacker is inflicted with a Soul Barb Passive, dealing 12% of the Defender's Attack as Energy Damage per second for each Buff on the Opponent for 20 seconds."
Ticking Time Bomb - 1,"When the Attacker performs a Well-Timed Block they gain a Fuse Charge. Striking the Defender's Block removes 1 Fuse Charge(s). When the Attacker reaches 3 Fuse Charges they’re all consumed and the Attacker takes a burst of Direct Damage, dealing 15% of their Max Health."
Ticking Time Bomb - 2,"When the Attacker performs a Well-Timed Block they gain a Fuse Charge. Striking the Defender's Block removes 1 Fuse Charge(s). When the Attacker reaches 5 Fuse Charges they’re all consumed and the Attacker takes a burst of Direct Damage, dealing 25% of their Max Health."
Ticking Time Bomb - 3,"When the Attacker performs a Well-Timed Block they gain a Fuse Charge. Striking the Defender's Block removes 1 Fuse Charge(s). When the Attacker reaches 7 Fuse Charges they’re all consumed and the Attacker takes a burst of Direct Damage, dealing 35% of their Max Health."
Tide of Combat,"Whenever a non-Damaging Debuff on the Opponent ends, the Attacker has a 50% chance to gain a +50% Fury Buff for 10 seconds. Max stacks: 10. Only up to 4 Furies can be gained at once."
Tide of Combat - Relic,"Whenever a Non-Damaging Debuff expires on the Opponent, 50% chance to gain a Fury Buff, lasting 10 seconds and granting +35% Attack rating. If the Attacker has a Relic equipped, gaining the Fury has a 100% chance to grant an additional Fury."
Time to Strike,"Whenever the Defender would gain Power or Health while under the effects of a Heal Block or Power Lock, they are instead inflicted with a non-stacking Passive Degen dealing 100% of the Attackers Attack over 3 seconds."
Time Trial (Bleed) - 1,"At the start of the fight, the Attacker is inflicted with a Bleed Debuff dealing 100% of their Max Health over 30 seconds."
Time Trial (Bleed) - 2,"At the start of the fight, the Attacker is inflicted with a Bleed Debuff dealing 100% of their Max Health over 60 seconds."
Time Trial (Direct Damage) - 1,"At the start of the fight, the Attacker takes Direct Damage equal to 100% of their Max Health over 30 seconds."
Time Trial (Direct Damage) - 2,"At the start of the fight, the Attacker takes Direct Damage equal to 100% of their Max Health over 60 seconds."
Time Trial (Direct Damage) - 3,"At the start of the fight, the Attacker takes Direct Damage equal to 100% of their Max Health over 90 seconds."
Time Trial (Direct Damage) - 4,"At the start of the fight, the Attacker takes Direct Damage equal to 100% of their Max Health over 120 seconds."
Time Trial (Direct Damage) - 5,"At the start of the fight, the Attacker takes Direct Damage equal to 100% of their Max Health over 180 seconds."
Time Trial (Incinerate) - 1,"At the start of the fight, the Attacker is inflicted with an Incinerate Debuff dealing 100% of their Max Health over 30 seconds. This ability has +100% flat Ability Accuracy."
Time Trial (Incinerate) - 2,"At the start of the fight, the Attacker is inflicted with an Incinerate Debuff dealing 100% of their Max Health over 60 seconds. This ability has +100% flat Ability Accuracy."
Time Trial (Poison) - 1,"At the start of the fight, the Attacker is inflicted with a Poison Debuff dealing 100% of their Max Health over 30 seconds."
Time Trial (Poison) - 2,"At the start of the fight, the Attacker is inflicted with a Poison Debuff dealing 100% of their Max Health over 60 seconds."
Time Trial (Shock) - 1,"At the start of the fight, the Attacker is inflicted with a Shock Debuff dealing 100% of their Max Health over 30 seconds. This ability has +100% flat Ability Accuracy."
Time Trial (Shock) - 2,"At the start of the fight, the Attacker is inflicted with a Shock Debuff dealing 100% of their Max Health over 60 seconds. This ability has +100% flat Ability Accuracy."
Timed Mission,"Defeat the Defender before the timer runs out! Pausing does not pause the timer! If you fail to defeat the Defender in time, both the Attacker and Defender will be reset to Full Health on your next attempt. Special 3 is not enabled on the Defender."
Timing is Everything,"Every 10 seconds the Defender gains an indefinite Perforate Charge, making the next hit of their Special Attack Passively Unblockable. Perforate Charges are consumed regardless of whether the Attack hits. This timer is paused during either Champion's Special Attacks. Dodging back and holding Block activates a 0.6 second timer. Releasing Block just as the timer expires removes all Perforate Charges from the Defender."
Tired,"While under the effects of a Fatigue Debuff, the Attacker suffers 25% of the Defenders Attack as Damage each time they land a Hit."
Titan's Favor,"Once per fight, after 15 seconds have passed in the fight, Cull Obsidian gains 1 Persistent Charge."
Titanic Conquest,"Activating a Special Attack causes Cull Obsidian to activate his Rout Buff, if it is available."
Titanweight Matchup,"#Size:XL Attackers gain a non-stacking indefinite Fury Passive when the Defender activates a Special Attack, increasing Attack Rating by 50%. This Fury is removed when the Attacker's Combo falls to 0."
To Defenestrate Is To Care,The final hit of the Attacker's Heavy Attack grants the Defender an Unstoppable Passive and a Sleep Passive for 0.3 seconds. An Attacker's Special Attack activated during this time is Passively Unblockable and gains 100% of their Base Attack Rating.
Tough as Nails,"Every 3 seconds, the Defender gains a permanent Armor Up Buff increasing Armor Rating by 20% per stack. When the Defender is struck, reset the timer for creating an Armor Up Buff. Max stacks 5."
Toxic Advance,"Heavy Attacks and Unstoppable or Unblockable attacks have a 50% chance to grant an Armor Up Buff increasing Armor Rating by +1,000 for 15 seconds, and inflict a Poison Debuff reducing the Opponent's Health recovery by 30% and dealing Direct Damage equal to the Attacker's Armor Rating over 3 seconds."
Toxic Advance - Relic,"Heavy Attacks, Unstoppable, or Unblockable attacks have a 50% chance to grant an Armor Up Buff giving 1,000 Armor Rating lasting 15 seconds and inflict a Poison Debuff dealing damage equal to the Attacker's Armor Rating over 3 seconds. If the Attacker has a Relic equipped, these Armor Up Buffs grant 1500 Armor Rating, and Poison Debuffs last 5 seconds instead."
Toxic Behavior,If Mysterio has 3 Chemical Gas for 8 seconds they are automatically converted into a Poison Debuff on the Attacker.
Toxic Blocks - 1,"When either Champion Blocks an attack, they are inflicted with a Poison Debuff dealing 15% of their Opponent's Attack as Direct Damage over 6 seconds."
Toxic Blocks - 2,"When either Champion Blocks an attack, they are inflicted with a Poison Debuff dealing 25% of their Opponent's Attack as Direct Damage over 6 seconds."
Toxic Blocks - 3,"When either Champion Blocks an attack, they are inflicted with a Poison Debuff dealing 35% of their Opponent's Attack as Direct Damage over 6 seconds."
Toxic Blocks - 4,"When either Champion Blocks an attack, they are inflicted with a Poison Debuff dealing 45% of their Opponent's Attack as Direct Damage over 6 seconds."
Toxic Rage,Each time Diablo activates Philosphers Mix he gives himself a 0 damage Poison Debuff lasting 12 seconds and he becomes Unstoppable for 5 seconds.
Toxic Siphon,"The Attacker gains 50% increased Debuff Duration during Special Attacks. While the Defender is suffering from non-Damaging Debuffs, the Attacker Regenerates 2% of damage dealt for each non-Damaging Debuff on the Opponent, up to a maximum of 10% of damage dealt."
Toxic Splash,"Activating a Special Attack allows the Defender to remove all Poison Debuffs on the attacker, dealing 65% of attack as direct damage for each Debuff removed."
Toxic Thoughts,"The Attacker's Well Timed Blocks place a Poison Debuff on both the Defender and Attacker causing 1% damage to their health over 6 seconds. If either are immune to poison, they instead receive burst of direct damage of the same amount."
Toxicant? Toxi-can!,"Both the Attacker and Defender's strikes have a 20% chance to apply a Poison Debuff, dealing 50% of their attack as Direct Damage over 10 seconds and reducing recovery rate by 30%."
Tranquility - 1,"Every 15 seconds, all Buffs and Debuffs are removed from both Champions and both Champions are reset to 0 Power."
Tranquility - 2,"Every 20 seconds, all Buffs and Debuffs are removed from both Champions and both Champions are reset to 0 Power."
Tranquility - 3,"Every 25 seconds, all Buffs and Debuffs are removed from both Champions and both Champions are reset to 0 Power."
Transducer - 1,"The Attacker's Offensive Combat Power Rate is increased by 60%, but 1.1% of their Max Power is Passively Power Drained every second."
Transducer - 2,"The Attacker's Offensive Combat Power Rate is increased by 60%, but 1.6% of their Max Power is Passively Power Drained every second."
Transducer - 3,"The Attacker's Offensive Combat Power Rate is increased by 60%, but 2% of their Max Power is Passively Power Drained every second."
Transistor - 1,"The Defender rewards 100% more Spirit when struck, but while the Attacker is below Maximum Spirit, the Defender drains 0.83% of the Attacker's Spirit per second."
Transistor - 2,"The Defender rewards 150% more Spirit when struck, but while the Attacker is below Maximum Spirit, the Defender drains 1.11% of the Attacker's Spirit per second."
Transistor - 3,"The Defender rewards 200% more Spirit when struck, but while the Attacker is below Maximum Spirit, the Defender drains 1.6% of the Attacker's Spirit per second."
Trap Nodes Disabled,All of Gwenmaster Trap Nodes are disabled.
Trap Nodes Disabled,All of Kang Trap Nodes are disabled.
Trap Serpent,"Prowess Passives are no longer gained when knocking Scytalis down into a trap. Instead, gain an additional Prowess when the Attacker is inflicted with a Root or when they break a Root effect with a Special Attack."
Traumatic Therapy - 1,"Whenever the Attacker is Immune to a Buff, they suffer a non-stacking 100% Concussion Passive for 10 seconds. This cannot trigger while this Concussion is active."
Traumatic Therapy - 2,"Whenever the Attacker is Immune to a Buff, they suffer a non-stacking 100% Concussion Passive for 20 seconds. This cannot trigger while this Concussion is active."
Traumatic Therapy - 3,"Whenever the Attacker is Immune to a Buff, they suffer a non-stacking 100% Concussion Passive for 30 seconds. This cannot trigger while this Concussion is active."
Trial by Fire - 1,If the Defender is not struck within 6 seconds the Attacker is inflicted with an Incinerate Debuff dealing 25% of the Defender's Base Attack over 6 seconds.
Trial by Fire - 2,If the Defender is not struck within 4 seconds the Attacker is inflicted with an Incinerate Debuff dealing 50% of the Defender's Base Attack over 8 seconds.
Trial by Fire - 3,If the Defender is not struck within 2 seconds the Attacker is inflicted with an Incinerate Debuff dealing 100% of the Defender's Base Attack over 10 seconds.
Tricky Icky Sticky,"Every 12 Hits, the Attacker is Passively Rooted for 4 seconds."
Triple Threat,"Whenever the Defender is struck by a Basic Attack, they have a 50% chance to inflict a randomly chosen Incinerate, Coldsnap, or Bleed Debuff on the Attacker. Those Debuffs last 20 seconds and deal 50% of the Attacker's Attack Rating. Their potency is reduced by 5% for every 10 hits in the Attacker's Combo Meter, up to 90%."
True Focus,Defender’s attacks ignore Evade and Miss.
True Grit,"If the Attacker is immune to a Debuff Effect, the Attacker is granted a Fury Passive, increasing their Attack Rating By 100% of their Base Attack for 10 seconds. This effect does not stack."
True Lies,"The Attacker's True Strike, True Accuracy, True Focus, and True Sense abilities suffer -100% Ability Accuracy."
Truly Great,Each Well-Timed Block during a Special Attack grants the Attacker a True Damage Passive for 10 seconds each stack increases Attack Rating by 20%. Additionally while the Attacker has a True Damage or True Strike effect they have 100% Perfect Block chance on Well-Timed Blocks.
Tunnel Vision,"When the Attacker performs the same action twice in a row and they do not have a Falter Debuff applied to them from this Node, they have a 100% chance to gain a Falter Debuff, which causes them to Miss their current attack. When the Attacker's strikes Miss, this Falter Debuff is removed. Special Attacks do not count as actions towards this effect."
Turn the Tide,"One of the Attacker's Special Attacks is randomly chosen at the start of the fight. The chosen Special Attack rotates every 10 second(s), or when the Attacker ends a Combo with an Attack that didn't end their previous combo. The Attacker's Special Attacks suffer -100% Ability Accuracy and -90% Weakness, unless it is the chosen Special Attack."
Turtling,"If the Attacker hasn't landed a hit in 6 seconds the Defender gains an indefinite Armor Up Buff, increasing their Armor Rating by 30%, with a max of 3 stacks. Landing a hit resets the timer."
